timestamp,close
1737504000,3326.0285404709143
1737590400,3237.2996671291435
1737676800,3332.580893146162
1737763200,3311.8499838687
1737849600,3320.1314101789453
1737936000,3232.2767744705584
1738022400,3173.5346079397173
1738108800,3076.4937692857234
1738195200,3114.4358854363104
1738281600,3248.249484352305
1738368000,3296.390634843652
1738454400,3125.0386801320924
1738540800,2862.6976188716285
1738627200,2877.8138239498767
1738713600,2740.3809762760143
1738800000,2790.5521609256075
1738886400,2686.662316793651
1738972800,2623.4507017824767
1739059200,2635.6011418023404
1739145600,2632.5358220552475
1739232000,2660.2967996436387
1739318400,2603.0333698049267
1739404800,2736.2703136032396
1739491200,2675.7090007037627
1739577600,2724.6698335873957
1739664000,2692.8213863864253
1739750400,2659.9017474093457
1739836800,2741.9050800956124
1739923200,2669.4945006896073
1740009600,2714.8018364720533
1740096000,2741.5933625994785
1740182400,2658.3470942919384
1740268800,2764.355233404291
1740355200,2827.1844084879804
1740441600,2503.103420098605
1740528000,2495.315451693047
1740614400,2325.853934699374
1740700800,2305.3229378029837
1740787200,2235.204208608959
1740873600,2212.8243514969954
1740960000,2517.3382391622977
1741046400,2148.199533470228
1741132800,2171.496943535016
1741219200,2241.3841149187283
1741305600,2202.3207363495417
1741392000,2140.7498089428914
1741478400,2199.9995000805707
1741564800,2017.265460184326
1741651200,1879.1231054991026
1741737600,1921.3099227587034
1741824000,1910.6551381032464
1741910400,1862.7949366490388
1741996800,1910.6662703455045
1742083200,1939.7856881721348
1742169600,1887.7643429692785
1742256000,1929.1833577618722
1742342400,1932.7964059050657
1742428800,2060.728601068271
1742515200,1980.831780524645
1742601600,1964.5293833168294
1742688000,1979.5449257665966
1742774400,2001.0470230951883
1742860800,2077.739325831977
1742947200,2068.598435049149
1743033600,2009.8835432902426
1743120000,2003.3034241292064
1743206400,1896.9173600459985
1743292800,1829.2745211803463
1743379200,1805.3378779435934
1743465600,1824.2071367609847
1743552000,1907.1671522994227
1743638400,1795.761850567479
1743724800,1818.2844199542053
1743811200,1814.4807753449506
1743897600,1809.935827172196
1743984000,1574.6321611455576
1744070400,1555.909812570873
1744156800,1471.3608854365523
1744243200,1662.5331604641576
1744329600,1523.928624242526
1744416000,1568.131690125936
1744502400,1645.8625733156498
1744588800,1595.4227460001084
1744675200,1621.543195596693
1744761600,1587.8222244021401
1744848000,1577.7073516760117
1744934400,1583.4764497002345
1745020800,1589.1516208270755
1745107200,1615.0502549158562
1745193600,1585.4600253443446
1745280000,1577.4465595922347
1745366400,1759.7064599311093
1745452800,1793.969849485534
1745539200,1769.3925107354407
1745625600,1788.7981804331257
1745712000,1821.2695303291391
1745798400,1793.6918440730135
1745884800,1799.50191449199
1745971200,1796.9720456768928
1746057600,1794.0495408617828
1746144000,1838.8543285925753
1746230400,1841.427590836958
1746316800,1834.501911876416
1746403200,1808.156093844096
1746489600,1820.0044598893596
1746576000,1816.1686943818438
1746662400,1810.3169269284476
1746748800,2197.5611893238784
1746835200,2341.407963002621
1746921600,2583.6829051429513
1747008000,2507.4693107597423
1747094400,2492.426391077375
1747180800,2676.639163127913
1747267200,2603.7180887199615
1747353600,2542.296692466797
1747440000,2544.3870377235667
1747526400,2475.0543933696913
1747612800,2465.3409856139087
1747699200,2526.989643891319
1747785600,2524.2743433146065
1747872000,2558.9502343769486
1747958400,2657.1674447566115
1748044800,2519.813809045145
1748131200,2529.4429842284353
1748217600,2546.6201163370915
1748304000,2562.1729286392238
1748390400,2662.0940568241435
1748476800,2676.2674124507
1748563200,2633.1392065286695
1748649600,2524.4762348050726
1748736000,2532.3627853090866
1748822400,2538.3300584367485
1748908800,2609.737253959435
1748995200,2595.4689570062997
1749081600,2610.343189828259
1749168000,2421.601103763502
1749254400,2481.4039836690267
1749340800,2526.291995889778
1749427200,2508.784123584585
1749513600,2685.0001850413178
1749600000,2808.503208314919
1749686400,2776.1371915822333
1749772800,2653.158968452672
1749859200,2577.04861752583
1749945600,2534.0702195359518
1750032000,2547.8456040920437
1750118400,2561.329843569428
1750204800,2514.986700576147
1750291200,2521.3334233964915
1750377600,2522.1791903642184
1750464000,2405.695434213183
1750550400,2270.581996055585
1750636800,2227.4287266371684
1750723200,2423.899644268608
1750809600,2446.539301545049
1750896000,2417.2267855277296
1750982400,2415.031864876594
1751068800,2423.0302896731746
1751155200,2437.133001780241
1751241600,2502.6672721177083
1751328000,2488.190781689803
1751414400,2405.1045592800183
1751500800,2574.067718495133
1751587200,2590.132231590221
1751673600,2509.236345783362
1751760000,2517.37917835065
